VIN (1-10),City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Electric Utility,Longitude,Latitude
1G1RA6S59J,Marysville,WA,98270.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83113.5,PUGET SOUND ENERGY INC,-122.17673,48.05542
WBY1Z8C37H,Newcastle,WA,98056.0,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97.0,32595.35,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.180505,47.500055
5YJ3E1EB2K,Woodinville,WA,98072.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220.0,98950.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.151665,47.75855
1G1RC6S50H,Roslyn,WA,98941.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83086.5,PUGET SOUND ENERGY INC,-120.994415,47.222225
5YJ3E1EA8N,Seatac,WA,98148.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,53.0,83167.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.32863,47.46233
5YJSA1H13F,Puyallup,WA,98375.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,-122.3085456,47.1042426
JN1AF0BAXP,Everett,WA,98208.0,2023,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,75.0,54417.0,PUGET SOUND ENERGY INC,-122.2247757,47.9156409
5YJ3E1EB9K,Orondo,WA,98843.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220.0,98950.0,PUD NO 1 OF DOUGLAS COUNTY,-120.19519,47.704075
5YJXCDE27H,Anacortes,WA,98221.0,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200.0,65945.5,PUGET SOUND ENERGY INC,-122.615305,48.501275
1G1RC6S55H,Seattle,WA,98107.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83086.5,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.37815,47.66866
5YJSA1E49J,Ridgefield,WA,98642.0,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249.0,98838.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.74291,45.818445
1G1RA6S53K,La Center,WA,98629.0,2019,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,82466.45,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.6706246,45.8662548
1G1RA6S51H,Burien,WA,98146.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83086.5,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.355145,47.505655
KM8K33AG2M,Vashon,WA,98070.0,2021,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,114.0,35747.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.46049,47.44873
5YJSA1E45G,Puyallup,WA,98373.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210.0,74838.5,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,-122.2987976,47.13795
5YJYGDEF1L,Normandy Park,WA,98166.0,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291.0,59900.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.341345,47.465925
5YJ3E1EB7J,Newcastle,WA,98006.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215.0,88782.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.16937,47.571015
1G1FZ6S06L,Seattle,WA,98108.0,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259.0,75215.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.3268963,47.5499519
WBY1Z4C5XF,Kennewick,WA,99338.0,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72.0,62071.5,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,-119.1973001,46.1911488
1N4BZ1CP9K,Bothell,WA,98011.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150.0,47970.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.20578,47.762405
7SAYGAEE0N,Bainbridge Island,WA,98110.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,114.0,35747.5,PUGET SOUND ENERGY INC,-122.5235781,47.6293323
7SAYGDEE7P,Bonney Lake,WA,98391.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,125.0,37904.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.183805,47.18062
1N4BZ0CP7H,Redmond,WA,98052.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107.0,33596.65,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.12302,47.67668
WBY1Z4C57G,North Bend,WA,98045.0,2016,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72.0,62071.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-121.7814012,47.4935316
KNDC3DLC4N,Oak Harbor,WA,98277.0,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,97.0,32644.85,PUGET SOUND ENERGY INC,-122.6788673,48.2897314
5YJ3E1EB6J,Deer Park,WA,99006.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215.0,88782.5,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,-117.47501,47.956285
JTMABABA5P,Vancouver,WA,98664.0,2023,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,99.97,32995.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.589388,45.6228731
1V2DNPE8XP,Seattle,WA,98144.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,125.0,37904.5,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.30823,47.581975
1G1FZ6S0XK,Lynnwood,WA,98087.0,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238.0,107086.0,PUGET SOUND ENERGY INC,-122.2551991,47.8650827
1N4AZ1CP6K,Ridgefield,WA,98642.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150.0,47970.5,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.74291,45.818445
7SAYGAEE5P,Seattle,WA,98102.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,208.0,69900.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.32226,47.64058
1N4AZ1CP1J,Seattle,WA,98112.0,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151.0,48330.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.30764,47.62523
5YJSA1E28J,Camas,WA,98607.0,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249.0,98662.5,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.405565,45.59009
WBY1Z4C53G,Tacoma,WA,98422.0,2016,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72.0,62071.5,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,-122.38578,47.28971
5YJYGDEE4L,Kent,WA,98030.0,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291.0,59900.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.199755,47.37483
1N4BZ1CP4K,Redmond,WA,98053.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150.0,47970.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.0222799,47.6958998
KNDJX3AEXH,Auburn,WA,98001.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93.0,32250.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.2849393,47.3384055
1V2WNPE82P,Lacey,WA,98503.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,111.0,33950.0,PUGET SOUND ENERGY INC,-122.8285,47.03646
5YJXCBE22L,Seattle,WA,98178.0,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293.0,59900.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.234385,47.494545
WMW13DJ08P,Vancouver,WA,98686.0,2023,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,109.57,33806.75,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.6483953,45.7010427
5YJSA1E24H,Shoreline,WA,98177.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210.0,74838.5,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.382425,47.77279
7PDSGABL6N,Vancouver,WA,98664.0,2022,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,99.97,32995.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.589388,45.6228731
7SAYGAEEXN,Sammamish,WA,98075.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,71.87,62128.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.03309,47.58153
1G1RA6S53H,Seattle,WA,98125.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83116.875,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.296385,47.71558
KNDC3DLC6N,Oak Harbor,WA,98277.0,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,97.0,32644.85,PUGET SOUND ENERGY INC,-122.6788673,48.2897314
7SAYGDEE6N,Seatac,WA,98148.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,53.0,83167.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.32863,47.46233
1G1RB6S55H,Snohomish,WA,98290.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83167.5,PUGET SOUND ENERGY INC,-122.091505,47.915555
7SAYGDEE4P,Seattle,WA,98106.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,125.0,37904.5,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.356145,47.52104
1N4AZ1CP1J,Bellingham,WA,98229.0,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151.0,48330.0,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,-122.4569227,48.7470973
1G1RC6S52J,Ridgefield,WA,98642.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,82466.45,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.74291,45.818445
1G1RB6S53H,Seattle,WA,98115.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83106.75,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.3185,47.67949
WA1W2BFZXN,Bellingham,WA,98226.0,2022,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,107.0,33596.65,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,-122.45493,48.76809
5YJYGDEF9L,Bellevue,WA,98006.0,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291.0,59900.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.16937,47.571015
7SAYGDEE6P,Steilacoom,WA,98388.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,114.0,35747.5,BONNEVILLE POWER ADMINISTRATION||TOWN OF STEILACOOM|CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,-122.5970685,47.1686632
5YJ3E1EA5P,Everett,WA,98208.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,75.0,54417.0,PUGET SOUND ENERGY INC,-122.2247757,47.9156409
1G1RA6S58K,Woodinville,WA,98072.0,2019,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83108.1,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.151665,47.75855
5YJSA1H22F,Bellingham,WA,98229.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,-122.4569227,48.7470973
1N4BZ1DV8N,Granite Falls,WA,98252.0,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,93.0,32041.0,PUGET SOUND ENERGY INC,-121.96994,48.08334
1G1RD6S55H,Auburn,WA,98092.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83127.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.1820969,47.3198995
1G1RD6S52G,Auburn,WA,98092.0,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83127.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.1820969,47.3198995
1G1FW6S05J,Seattle,WA,98178.0,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238.0,107495.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.234385,47.494545
WBY1Z4C59F,Seattle,WA,98126.0,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72.0,62242.5,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.374105,47.54468
1G1RC6S57G,Bellingham,WA,98225.0,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83127.0,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,-122.486115,48.761615
5YJ3E1EA9P,Seattle,WA,98122.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,125.0,37904.5,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.30839,47.610365
1N4AZ1BV9N,Everett,WA,98201.0,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,107.0,33596.65,PUGET SOUND ENERGY INC,-122.20722,47.979935
7SAYGDEE3N,Redmond,WA,98052.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,76.0,53751.75,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.12302,47.67668
5YJ3E1EB8J,Seattle,WA,98102.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215.0,88782.5,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.32226,47.64058
1G1RA6S59H,Vancouver,WA,98661.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83086.5,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.641835,45.638545
1G1RD6S59G,Concrete,WA,98237.0,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83100.0,PUGET SOUND ENERGY INC,-121.759005,48.5374
1G1RA6S53H,Port Townsend,WA,98368.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83086.5,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,-122.7644197,48.1195874
5YJ3E1EA9P,Lakewood,WA,98499.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,107.0,33596.65,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,-122.5181098,47.1712579
1N4AZ1CP0L,Tumwater,WA,98512.0,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149.0,46892.0,PUGET SOUND ENERGY INC,-122.9131017,47.0135926
1G1RA6S5XJ,Rochester,WA,98579.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83091.0,PUGET SOUND ENERGY INC,-123.09575,46.82114
5YJ3E1EA5K,Mill Creek,WA,98012.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220.0,98950.0,PUGET SOUND ENERGY INC,-122.1873,47.820245
1G1FW6S03H,Clinton,WA,98236.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238.0,107593.0,PUGET SOUND ENERGY INC,-122.359364,47.9796552
1G1RB6S50H,Spokane,WA,99208.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,82493.45,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,-117.40725,47.718625
1G1FY6S05L,Seattle,WA,98104.0,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259.0,75215.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.329075,47.6018
5YJXCAE26G,Maple Valley,WA,98038.0,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200.0,65945.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.05191,47.357985
7SAYGDEE1P,Lake Stevens,WA,98258.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,125.0,37904.5,PUGET SOUND ENERGY INC,-122.112265,48.0047
5YJ3E1EA2J,Mukilteo,WA,98275.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215.0,88782.5,PUGET SOUND ENERGY INC,-122.299965,47.94171
7SAYGDEF1N,Kent,WA,98031.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,114.0,35747.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.2012521,47.3931814
7SAYGDEF8P,Mountlake Terrace,WA,98043.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,107.0,33596.65,PUGET SOUND ENERGY INC,-122.30842,47.78416
5YJXCBE28J,Seattle,WA,98146.0,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238.0,107710.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.355145,47.505655
1N4AZ0CP1F,Bellevue,WA,98006.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,43965.42857142854,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.16937,47.571015
1G1RA6S52J,Ocean Park,WA,98640.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83094.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 2 OF PACIFIC COUNTY,-124.04853,46.4972
1G1RC6S51H,Camas,WA,98607.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83086.5,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.405565,45.59009
5YJYGDED0M,Lacey,WA,98513.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,97.0,32644.85,PUGET SOUND ENERGY INC,-122.817545,46.98876
1G1FY6S05K,Tumwater,WA,98501.0,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238.0,107710.0,PUGET SOUND ENERGY INC,-122.89692,47.043535
1G1RD6S55H,Battle Ground,WA,98604.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,82676.5,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.53218,45.77945
1N4AZ0CP4F,Everson,WA,98247.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,43858.5,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,-122.3582814,48.9098139
1G1FZ6S01P,Nine Mile Falls,WA,99026.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,125.0,37904.5,NO KNOWN ELECTRIC UTILITY SERVICE,-117.5967686,47.8204962
WBY8P4C50K,Vancouver,WA,98660.0,2019,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,126.0,38264.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.675975,45.630465
5YJSA1E2XJ,Bellevue,WA,98004.0,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249.0,99208.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.201905,47.61385
7SAYGAEE1P,Seattle,WA,98117.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,58.0,78195.75,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.37275,47.68968
1G1RB6S56J,Auburn,WA,98002.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83086.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.222855,47.305065
1N4AZ1BP5L,Chimacum,WA,98325.0,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149.0,46892.0,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,-122.7811346,48.0162652
5YJSA1E21H,Bellevue,WA,98006.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210.0,74838.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.16937,47.571015
5YJ3E1EA1N,Seatac,WA,98148.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,53.0,83167.5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.32863,47.46233
1G1RB6S55H,Olympia,WA,98513.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83167.5,PUGET SOUND ENERGY INC,-122.817545,46.98876
5YJSA1H21F,Lake Tapps,WA,98391.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.183805,47.18062
5YJ3E1EB8K,Newcastle,WA,98056.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220.0,98950.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.180505,47.500055
1G1RA6S58J,Rochester,WA,98579.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,83091.0,PUGET SOUND ENERGY INC,-123.09575,46.82114
5YJ3E1EA6P,Cheney,WA,99004.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,106.84,33577.55,CITY OF CHENEY - (WA),-117.57579,47.492775
WMWXP3C09M,Friday Harbor,WA,98250.0,2021,MINI,HARDTOP,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,110.0,33883.15,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,-123.022255,48.531355
WBY1Z8C36H,Seattle,WA,98125.0,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97.0,32556.725,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.296385,47.71558
1N4BZ0CP8G,Ridgefield,WA,98642.0,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,43238.45,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.74291,45.818445
